filename,scene_graph
KMa8L39,0-shirt has 12-logo .  0-shirt has 15-letter .  12-logo on 0-shirt .  13-mouth of 4-man .  14-glove on 11-hand .  15-letter on 0-shirt .  2-arm of 4-man .  3-hand of 4-man .  4-man has 10-hair .  4-man has 11-hand .  4-man has 13-mouth .  4-man has 2-arm .  4-man has 3-hand .  4-man has 5-ear .  4-man has 7-head .  4-man has 9-face .  4-man wearing 0-shirt .  4-man wearing 14-glove .  4-man wearing 6-pant .  4-man wearing 8-hat .  5-ear of 4-man .  7-head of 4-man .  8-hat on 4-man .  8-hat on 7-head .  9-face of 4-man 
KnLJwdq, 0-box 
kO0gHF2,10-man has 1-hair .  10-man has 2-nose .  10-man has 7-ear .  10-man wearing 4-shirt .  10-man wearing 9-tie .  11-face of 15-man .  12-eye of 15-man .  13-eye of 15-man .  14-ear of 15-man .  15-man has 0-hair .  15-man has 11-face .  15-man has 12-eye .  15-man has 13-eye .  15-man has 14-ear .  15-man has 3-nose .  15-man has 6-mouth .  15-man has 8-eye .  15-man wearing 5-shirt .  2-nose of 10-man .  3-nose of 15-man .  3-nose on 11-face .  6-mouth of 15-man .  7-ear of 10-man .  8-eye of 15-man 
koxcr8J,0-hand of 13-boy .  10-head of 3-man .  13-boy has 0-hand .  13-boy has 14-face .  13-boy has 1-hand .  13-boy has 9-arm .  13-boy wearing 4-shirt .  14-face of 13-boy .  1-hand of 13-boy .  2-mouth of 3-man .  3-man has 10-head .  3-man has 2-mouth .  3-man has 7-face .  3-man wearing 11-shirt .  7-face of 3-man .  9-arm of 13-boy 
Ktvna1u,10-woman has 15-nose .  10-woman has 1-hair .  10-woman has 7-face .  10-woman has 8-ear .  14-mouth of 6-man .  15-nose of 10-woman .  2-nose of 6-man .  4-face of 6-man .  6-man has 14-mouth .  6-man has 2-nose .  6-man has 3-hair .  6-man has 4-face .  6-man wearing 9-glass .  7-face of 10-woman .  8-ear of 10-woman .  9-glass on 4-face .  9-glass on 6-man 
kxA5NIk,0-glass on 1-man .  0-glass on 6-face .  11-nose of 4-woman .  12-mouth of 4-woman .  1-man has 2-hair .  1-man has 5-nose .  1-man has 6-face .  1-man wearing 0-glass .  1-man wearing 14-shirt .  4-woman has 10-face .  4-woman has 11-nose .  4-woman has 12-mouth .  4-woman has 13-neck .  4-woman has 3-hair .  5-nose of 1-man .  5-nose on 6-face .  6-face of 1-man 
ky2vvAw,man.  tombstone.   11-face .  letter.   3-hair .  stone.  grass
kzLhUFd,image.   2-letter 
kzNSl6e,10-hair on 9-head 
KZoud4R,7-person wearing 2-jacket 
l0P4MzC,10-man wearing 7-shirt .  10-man wearing 9-glass .  15-head of 2-man .  2-man has 14-hair .  2-man has 15-head .  2-man wearing 3-tie .  4-man wearing 11-shirt .  4-man wearing 5-tie .  8-man wearing 1-tie .  9-glass on 10-man 
l6SOQGq,0-glass on 3-man .  0-glass on 6-face .  10-face of 5-woman .  3-man has 4-hair .  3-man has 6-face .  5-woman has 10-face .  5-woman has 7-hair .  6-face of 3-man 
L6WFxJs,10-head has 4-hair .  10-head has 8-eye .  11-curtain on 14-window .  2-nose on 3-face .  4-hair on 10-head 
L7jzD7i,14-man wearing 3-shirt .  4-hand of 9-person .  8-head of 14-man .  8-head of 9-person .  9-person has 4-hand .  9-person has 8-head .  9-person wearing 2-pant .  9-person wearing 3-shirt 
LAPqPzX, 0-paper .   1-paper 
LE4FyLF,15-man has 9-leg .  15-man wearing 0-boot .  15-man wearing 11-shoe .  15-man wearing 12-shoe .  15-man wearing 4-shoe .  15-man wearing 6-shoe .  15-man wearing 8-boot .  9-leg of 15-man 
LeHuK4y,0-glass on 2-man .  0-glass on 5-face .  12-head of 6-woman .  13-neck of 6-woman .  14-flag behind 2-man .  2-man has 3-hair .  2-man has 5-face .  2-man has 8-nose .  2-man wearing 0-glass .  4-hair on 12-head .  5-face of 2-man .  6-woman has 12-head .  6-woman has 13-neck .  6-woman has 4-hair .  6-woman has 9-nose .  8-nose of 2-man .  8-nose on 5-face .  9-nose of 6-woman 
LEMUxIr,0-man has 10-head .  0-man has 14-ear .  0-man has 15-neck .  0-man has 1-hand .  0-man has 2-nose .  0-man has 3-face .  0-man has 5-mouth .  0-man has 7-hair .  0-man has 9-ear .  0-man wearing 13-jacket .  0-man wearing 4-shirt .  0-man wearing 6-tie .  0-man wearing 8-tie .  10-head of 0-man .  14-ear of 0-man .  1-hand of 0-man .  2-nose of 0-man .  3-face of 0-man .  5-mouth of 0-man .  6-tie near 15-neck .  6-tie on 0-man .  7-hair on 10-head .  8-tie near 15-neck .  8-tie on 0-man .  9-ear of 0-man 
LH0waGz,0-door on 1-building .  11-window on 1-building .  12-arm of 5-man .  13-head of 5-man .  14-window on 1-building .  1-building behind 5-man .  1-building has 0-door .  1-building has 11-window .  1-building has 14-window .  2-hand of 5-man .  3-glass on 13-head .  3-glass on 5-man .  3-glass on 8-face .  4-hand of 5-man .  5-man has 12-arm .  5-man has 13-head .  5-man has 2-hand .  5-man has 4-hand .  5-man has 6-hair .  5-man has 7-arm .  5-man has 8-face .  5-man wearing 10-jacket .  5-man wearing 3-glass .  7-arm of 5-man .  8-face of 5-man 
LJ3r8Gy.jpg,0-glass on 3-face .  0-glass on 5-man .  10-eye of 5-man .  2-nose of 5-man .  2-nose on 3-face .  3-face of 5-man .  5-man has 10-eye .  5-man has 1-hair .  5-man has 2-nose .  5-man has 3-face .  5-man has 6-ear .  5-man has 7-eye .  5-man has 9-mouth .  5-man wearing 0-glass .  6-ear of 5-man .  7-eye of 5-man .  9-mouth of 5-man 
lJVnWF2,grape.   10-letter .  desk.   14-letter .  stairs.   7-letter .   9-logo 
LkX8Ei3,0-hand of 1-man .  13-head of 1-man .  15-hair on 3-head .  1-man has 0-hand .  1-man has 13-head .  1-man has 2-hair .  1-man has 5-face .  1-man has 6-mouth .  1-man has 8-nose .  2-hair on 13-head .  3-head has 15-hair .  5-face of 1-man .  6-mouth of 1-man .  8-nose of 1-man 
Lo2ylA3,2-eye on 3-face 
lR6IYpG,0-wheel on 3-bike .  1-glass on 4-face .  1-glass on 6-man .  2-man riding 3-bike .  2-man wearing 9-glass .  3-bike has 0-wheel .  6-man has 5-hair .  6-man riding 3-bike .  6-man wearing 1-glass .  6-man wearing 9-glass .  9-glass on 4-face .  9-glass on 6-man 
lVOjKnR, 0-eye .   10-letter .  meme frame.   13-letter .   14-letter .   15-letter .   1-eye .   2-nose .   3-mouth .   4-ear .   6-face .   7-rock .   8-paw .  bear
LW5TKwe,0-man has 5-face .  0-man has 7-head .  0-man wearing 1-glass .  0-man wearing 3-tie .  0-man wearing 6-jacket .  15-tree behind 0-man .  1-glass on 0-man .  1-glass on 5-face .  5-face of 0-man .  7-head of 0-man 
m0FKJHM,0-glass on 2-man .  0-glass on 8-face .  10-head of 6-woman .  13-nose of 6-woman .  1-flag behind 2-man .  2-man has 3-hair .  2-man has 8-face .  2-man wearing 0-glass .  2-man wearing 11-tie .  6-woman has 10-head .  6-woman has 13-nose .  6-woman has 7-hair .  6-woman has 9-neck .  7-hair on 10-head .  8-face of 2-man 
m4oY5vK,0-tie near 4-neck .  0-tie on 3-man .  11-tie near 4-neck .  3-man has 2-hair .  3-man has 4-neck .  3-man has 5-face .  3-man has 7-nose .  3-man has 9-mouth .  3-man wearing 0-tie .  3-man wearing 11-tie .  3-man wearing 1-shirt .  3-man wearing 8-jacket .  5-face of 3-man .  7-nose of 3-man .  7-nose on 5-face .  9-mouth of 3-man 
m85k7GR,0-ear of 4-man .  13-mouth of 4-man .  1-eye of 4-man .  2-eye of 4-man .  3-nose of 4-man .  3-nose on 5-face .  4-man has 0-ear .  4-man has 10-arm .  4-man has 13-mouth .  4-man has 1-eye .  4-man has 2-eye .  4-man has 3-nose .  4-man has 5-face .  4-man has 7-hair .  4-man has 8-mouth .  4-man wearing 6-shirt .  5-face of 4-man .  8-mouth of 4-man 
MBdsW19, 0-eye .  face.   3-nose .   4-eye .  eyebrow.  background
mErGXnG,13-head of 7-man .  7-man has 13-head 
meTteYg, 0-hair .  window.   3-face .   4-bed .  pillow.   8-eye .   9-curtain 
MfHuFve,2-mouth of 9-man .  3-nose of 9-man .  3-nose on 0-face .  5-eye of 9-man .  9-man has 1-hair .  9-man has 3-nose 
mHAg22Y, 2-letter .   3-letter .   4-letter .   5-letter .   6-letter .   7-letter 
MhnioLP,12-nose on 8-face .  5-woman has 15-hand .  5-woman has 4-hair .  5-woman wearing 3-shirt 
MLw5fUA,0-man has 10-head .  0-man has 1-hand .  0-man has 3-face .  0-man has 4-arm .  0-man has 5-hand .  0-man has 6-hair .  0-man wearing 2-glass .  0-man wearing 7-jacket .  0-man wearing 8-glass 
MmdEDKF,5-man has 12-hair .  5-man wearing 6-shirt 
Mmtyp8J,11-woman carrying 10-bag .  15-letter on 0-sign 
mn6RF0J,0-nose of 2-man .  0-nose on 9-face .  1-ear of 2-man .  2-man has 0-nose .  2-man has 10-hair .  2-man has 11-hair .  2-man has 1-ear .  2-man has 3-eye .  2-man has 4-neck .  2-man has 6-ear .  2-man has 7-mouth .  2-man has 8-eye .  2-man has 9-face .  3-eye of 2-man .  6-ear of 2-man .  7-mouth of 2-man .  8-eye of 2-man .  9-face of 2-man 
MOMyvfC,13-head has 1-nose .  13-head has 2-hair .  2-hair on 13-head 
mpA6ezG, 0-hair .   10-letter .   12-letter .   13-letter .   14-letter .   15-letter .   2-hair .   3-letter .   4-letter .   5-letter .   6-letter .   7-letter .   8-letter .   9-letter 
MQqsZvW,sign
mrjFNGX,0-mouth of 13-man .  13-man has 0-mouth .  13-man has 14-hair .  13-man has 1-nose .  13-man has 2-eye .  13-man has 3-eye .  13-man has 4-face .  13-man has 7-ear .  13-man has 8-eye .  13-man has 9-hair .  15-person wearing 10-shirt .  1-nose of 13-man .  1-nose on 4-face .  2-eye of 13-man .  3-eye of 13-man .  6-man wearing 10-shirt .  7-ear of 13-man .  8-eye of 13-man 
mSA9fTA,0-man has 4-hair .  0-man has 7-head .  0-man wearing 3-tie .  0-man wearing 8-jacket .  2-sign on 5-building .  3-tie on 0-man .  4-hair on 7-head .  7-head of 0-man 
mVDgP9C,0-bottle on 13-counter .  14-bottle on 13-counter .  1-bottle on 13-counter .  3-bottle on 13-counter .  8-letter on 2-sign 
mvfGs4u,11-man has 1-hand .  1-hand of 11-man 
mVjzFQY,15-nose on 6-face .  2-nose on 6-face 
mycUTal,0-mouth of 12-man .  12-man has 0-mouth .  12-man has 8-face .  3-woman has 1-hair .  5-ear of 12-man .  8-face of 12-man 
mYU8r9Y,0-mouth of 2-man .  12-hand of 2-man .  1-nose of 2-man .  1-nose on 4-face .  2-man has 0-mouth .  2-man has 12-hand .  2-man has 1-nose .  2-man has 3-eye .  2-man has 4-face .  2-man has 5-eye .  2-man has 8-hair .  2-man has 9-finger .  2-man holding 6-paper .  3-eye of 2-man .  4-face of 2-man .  5-eye of 2-man .  9-finger of 2-man 
mZmgkws,0-glass on 3-man .  0-glass on 7-face .  10-ear of 3-man .  10-ear of 9-person .  1-hand of 3-man .  3-man has 10-ear .  3-man has 1-hand .  3-man has 2-hair .  3-man has 4-mouth .  3-man has 5-nose .  3-man has 7-face .  3-man wearing 0-glass .  3-man wearing 12-shirt .  3-man wearing 6-tie .  4-mouth of 3-man .  4-mouth of 9-person .  5-nose of 3-man .  5-nose of 9-person .  7-face of 3-man .  7-face of 9-person .  9-person has 2-hair .  9-person wearing 0-glass .  9-person wearing 6-tie 
MZQc8jz, 1-face .   2-hair 
mZvaiMI,10-hair on 6-head 
N26emlc,1-woman has 2-hair .  1-woman has 3-mouth .  1-woman has 4-face .  1-woman has 6-hair .  1-woman has 8-ear .  1-woman wearing 0-shirt .  3-mouth of 1-woman .  8-ear of 1-woman 
N4EIWJX,0-man has 11-face .  0-man has 12-head .  0-man has 3-hair .  0-man has 4-hand .  0-man has 9-neck .  0-man wearing 1-tie .  0-man wearing 5-shirt .  0-man wearing 7-jacket .  0-man wearing 8-tie .  10-letter on 2-sign .  11-face of 0-man .  12-head of 0-man .  13-letter on 2-sign .  1-tie near 9-neck .  1-tie on 0-man .  3-hair on 12-head .  4-hand of 0-man .  5-shirt under 7-jacket .  8-tie near 9-neck .  8-tie on 0-man 
naXRSpK,10-letter on 1-sign .  10-letter on 3-sign .  11-letter on 6-sign .  12-letter on 0-sign .  12-letter on 3-sign .  13-letter on 0-sign .  13-letter on 3-sign .  15-letter on 1-sign .  15-letter on 3-sign .  5-tree behind 3-sign .  7-letter on 2-sign .  7-letter on 3-sign .  8-letter on 0-sign .  9-letter on 2-sign .  9-letter on 3-sign 
NDFCXLG,13-arm of 15-man .  15-man has 13-arm .  15-man wearing 14-jacket .  1-head of 4-man .  4-man has 1-head .  4-man wearing 0-tie .  4-man wearing 11-shirt .  6-face of 4-man 
NdIEduW,0-man has 1-hair .  0-man has 3-head .  0-man has 6-face .  0-man wearing 14-shirt .  0-man wearing 2-jacket .  10-sign on 5-sign .  11-tree behind 0-man .  12-logo on 5-sign .  1-hair on 3-head .  3-head of 0-man .  4-tree behind 0-man .  6-face of 0-man 
nEE5sjy, 0-hand .  mirror.   11-letter .   12-window .   13-finger .   14-letter .   15-letter .   1-ear .  man.   4-face .   5-window .   6-mouth .   7-hair .   8-tree .   9-nose 
nefjbtQ,10-face of 1-man .  1-man has 10-face .  1-man has 13-neck .  1-man has 5-hand .  1-man has 7-hair .  1-man wearing 12-shirt .  1-man wearing 15-pant .  1-man wearing 3-tie .  2-man has 4-hair .  2-man has 6-hand .  2-man has 8-face .  2-man wearing 0-tie .  2-man wearing 14-jacket .  2-man wearing 9-shirt .  3-tie near 13-neck .  5-hand of 1-man .  6-hand of 2-man .  8-face of 2-man 
nHevBnI, 0-hand .  symbol.   2-finger .   4-person .  flag
Nkvcr8I, 0-sign .   12-sign .   13-shirt .   14-man .   15-hair .  hair.   2-curtain .   3-sign .   4-face .   5-face .   6-hand .   7-hair .   8-door 
NLdr9yb,11-letter on 0-sign .  12-letter on 0-sign .  12-letter on 9-car .  2-letter on 0-sign .  7-letter on 0-sign .  8-letter on 1-sign 
nlzn1IN,line.   3-leaf .  screen
nm9n7k0, 0-mouth .   10-letter .   11-letter .   12-head .   13-letter .   14-letter .   15-letter .   1-face .   2-nose .  star.   4-eye .  flag.  woman.   8-hat .   9-letter 
nnEBoVw,0-woman has 4-face .  0-woman has 5-hair .  4-face of 0-woman 
nNYop46,4-head has 3-ear 
NpDM9E8,10-leaf on 15-tree .  12-nose of 5-man .  14-leaf on 15-tree .  15-tree behind 5-man .  15-tree has 10-leaf .  15-tree has 14-leaf .  15-tree has 2-leaf .  2-leaf on 15-tree .  3-face of 5-man .  4-ear of 5-man .  5-man has 11-head .  5-man has 12-nose .  5-man has 13-hair .  5-man has 3-face .  5-man has 4-ear .  5-man has 7-eye .  5-man has 9-hand .  5-man wearing 1-shirt .  6-sign above 11-head .  6-sign behind 5-man .  7-eye of 5-man .  9-hand of 5-man 
NpsCjMn,0-ear of 1-man .  10-eye of 1-man .  1-man has 0-ear .  1-man has 10-eye .  1-man has 15-neck .  1-man has 2-nose .  1-man has 3-ear .  1-man has 4-mouth .  1-man has 5-face .  1-man wearing 13-shirt .  1-man wearing 8-hat .  2-nose of 1-man .  2-nose of 6-head .  3-ear of 1-man .  4-mouth of 1-man .  5-face of 1-man .  6-head wearing 8-hat .  8-hat on 1-man .  8-hat on 6-head 
nqfekut,0-nose of 7-man .  0-nose on 6-face .  11-head of 14-person .  11-head of 15-man .  12-face of 14-person .  13-ear of 7-man .  15-man has 11-head .  15-man has 12-face .  1-hair on 3-head .  3-head of 7-man .  4-eye of 7-man .  5-eye of 7-man .  6-face of 7-man .  7-man has 0-nose .  7-man has 13-ear .  7-man has 1-hair .  7-man has 3-head .  7-man has 4-eye .  7-man has 5-eye .  7-man has 6-face .  7-man has 8-eye .  7-man has 9-neck .  7-man wearing 2-shirt .  8-eye of 7-man 
NsCDfKJ,0-ear of 5-woman .  13-head of 5-woman .  2-glass on 5-woman .  2-glass on 6-face .  4-hair on 13-head .  5-woman has 0-ear .  5-woman has 13-head .  5-woman has 4-hair .  5-woman has 6-face .  5-woman wearing 2-glass .  5-woman wearing 7-pant .  5-woman wearing 8-jacket .  6-face of 5-woman 
nsEOOZO,letter.   1-sign 
NssAP3V,14-woman has 1-hair .  9-girl has 1-hair 
NtpMxK9,11-nose on 5-face 
NwfrHyS,0-hand of 3-man .  10-head of 3-man .  1-nose of 3-man .  1-nose on 5-face .  2-mouth of 3-man .  3-man has 0-hand .  3-man has 10-head .  3-man has 1-nose .  3-man has 2-mouth .  3-man has 5-face .  5-face of 3-man .  6-man wearing 4-shirt .  7-hair on 10-head 
nWjooc9, 0-mouth .   10-letter .   11-letter .   12-letter .   13-letter .   14-letter .   15-letter .   1-eye .   3-hair .   4-letter .   5-letter .   6-letter .   7-letter .   8-letter .   9-letter 
NwQNeBd,10-man wearing 7-shirt .  11-woman has 6-hair .  12-woman has 8-hair 
Nyo6x2Y,0-face of 1-man .  1-man has 0-face .  1-man has 7-hair 
NypZ28n,0-glass on 2-man .  0-glass on 4-face .  10-mouth of 7-woman .  11-neck of 7-woman .  12-nose of 2-man .  12-nose on 4-face .  13-letter on 3-sign .  15-nose of 7-woman .  2-man has 12-nose .  2-man has 1-hair .  2-man has 4-face .  2-man wearing 0-glass .  2-man wearing 14-shirt .  3-sign has 13-letter .  4-face of 2-man .  6-hair on 9-head .  7-woman has 10-mouth .  7-woman has 11-neck .  7-woman has 15-nose .  7-woman has 6-hair .  7-woman has 9-head .  9-head of 7-woman 
O1JHlod,10-man has 13-hair .  10-man has 3-ear .  10-man wearing 4-shirt .  15-nose on 6-face .  3-ear of 10-man .  7-woman has 2-hair .  7-woman wearing 9-shirt 
O3KNvgz,glass.  letter.   4-letter .   5-letter .   7-letter .   8-letter .   9-letter 
Oa1JNby,12-woman has 10-finger .  12-woman has 2-hand .  13-eye of 4-woman .  14-nose of 4-woman .  14-nose on 5-face .  1-mouth of 4-woman .  4-woman has 13-eye .  4-woman has 14-nose .  4-woman has 1-mouth .  4-woman has 2-hand .  4-woman has 3-hair .  4-woman has 5-face .  4-woman has 8-eye .  4-woman has 9-neck .  4-woman wearing 0-shirt .  5-face of 4-woman .  8-eye of 4-woman 
OA7aCgM,0-eye of 3-bird .  11-nose of 3-bird .  13-eye of 3-bird .  15-tail of 2-bird .  1-head of 3-bird .  2-bird has 15-tail .  2-bird has 7-tail .  3-bird has 0-eye .  3-bird has 11-nose .  3-bird has 13-eye .  3-bird has 1-head .  3-bird has 4-wing .  3-bird has 5-neck .  3-bird has 6-neck .  4-wing of 3-bird .  5-neck of 3-bird .  6-neck of 3-bird .  7-tail of 2-bird .  7-tail of 9-bird .  9-bird has 15-tail .  9-bird has 7-tail 
Ob1Q9v8,0-bird has 1-head .  0-bird has 2-eye .  0-bird has 3-leg .  1-head of 0-bird .  2-eye of 0-bird .  3-leg of 0-bird 
oEGSd01,0-hand of 5-man .  14-window behind 5-man .  1-nose of 5-man .  2-ear of 5-man .  3-mouth of 5-man .  5-man has 0-hand .  5-man has 1-nose .  5-man has 2-ear .  5-man has 3-mouth .  5-man has 4-hair .  5-man has 6-face .  5-man has 9-finger .  6-face of 5-man .  9-finger of 5-man .  9-finger on 0-hand 
ogrQSpx,0-glass on 1-man .  0-glass on 4-face .  15-ear of 1-man .  1-man has 15-ear .  1-man has 2-hair .  1-man has 3-nose .  1-man has 4-face .  1-man has 5-mouth .  1-man wearing 0-glass .  1-man wearing 9-shirt .  3-nose of 1-man .  3-nose on 4-face .  4-face of 1-man .  5-mouth of 1-man 
OH0Nuxb,10-sign in 6-window .  13-letter on 0-sign .  14-letter on 0-sign 
oHjgmJS,5-nose on 6-face 
OhXur08,0-man has 14-head .  0-man has 5-leg .  0-man wearing 11-pant .  0-man wearing 2-jacket .  0-man wearing 6-jean .  14-head of 0-man .  5-leg of 0-man 
Okb6dJB,11-building behind 4-woman .  13-eye of 4-woman .  15-letter on 9-sign .  1-sign behind 4-woman .  3-nose of 4-woman .  4-woman has 0-hair .  4-woman has 13-eye .  4-woman has 2-neck .  4-woman has 3-nose .  4-woman has 6-face .  4-woman has 7-eye .  4-woman has 8-mouth .  4-woman wearing 10-shirt .  4-woman wearing 12-shirt .  6-face of 4-woman .  7-eye of 4-woman .  8-mouth of 4-woman .  9-sign has 15-letter 
oKD3FG3,0-man has 10-face .  0-man has 1-arm .  0-man has 3-hand .  0-man has 5-hair .  0-man has 7-hand .  0-man on 8-bike .  0-man wearing 13-shoe .  0-man wearing 14-shoe .  0-man wearing 2-pant .  0-man wearing 4-jacket .  0-man wearing 6-tie .  0-man wearing 9-shirt .  10-face of 0-man .  11-wheel on 8-bike .  1-arm of 0-man .  3-hand of 0-man .  6-tie on 0-man .  7-hand of 0-man .  8-bike has 11-wheel .  9-shirt under 4-jacket 
okIQiIu,0-glass on 13-face .  0-glass on 1-man .  11-face of 2-man .  13-face of 1-man .  14-head of 1-man .  1-man has 13-face .  1-man has 14-head .  1-man has 5-hair .  1-man wearing 0-glass .  1-man wearing 3-shirt .  2-man has 10-hair .  2-man has 11-face .  2-man has 12-hand .  2-man has 7-hand .  2-man wearing 4-tie .  2-man wearing 9-shirt .  4-tie on 2-man .  5-hair on 14-head .  7-hand of 2-man 
omVP1Lw,10-hat on 15-man .  11-leg of 13-elephant .  12-hand of 2-man .  13-elephant has 11-leg .  13-elephant has 7-leg .  14-man wearing 0-hat .  15-man has 6-hand .  15-man wearing 10-hat .  1-hat on 2-man .  2-man has 12-hand .  2-man wearing 1-hat .  2-man wearing 5-tie .  2-man wearing 9-pant .  5-tie on 2-man .  6-hand of 15-man .  7-leg of 13-elephant 
oqt51kd,0-eye of 5-man .  10-mouth of 5-man .  13-shirt under 9-jacket .  1-eye of 5-man .  2-nose of 5-man .  2-nose on 4-face .  4-face of 5-man .  5-man has 0-eye .  5-man has 10-mouth .  5-man has 11-neck .  5-man has 1-eye .  5-man has 2-nose .  5-man has 3-hair .  5-man has 4-face .  5-man wearing 13-shirt .  5-man wearing 9-jacket 
oQWC8Od,9-letter on 3-sign 
orV6OVk,0-window on 7-building .  12-mouth of 1-man .  1-man has 11-neck .  1-man has 12-mouth .  1-man has 2-hair .  1-man has 3-nose .  1-man has 4-face .  1-man has 6-ear .  1-man wearing 15-shirt .  3-nose of 1-man .  4-face of 1-man .  6-ear of 1-man .  7-building has 0-window 
oRz3Ms8,0-nose of 8-woman .  14-head of 8-woman .  2-man wearing 7-tie .  8-woman has 0-nose .  8-woman has 14-head 
otfhxeo,11-logo on 14-sign .  8-letter on 14-sign 
otKSntf,15-head of 2-man .  1-glass on 2-man .  1-glass on 4-face .  2-man has 15-head .  2-man has 4-face .  2-man has 5-hair .  2-man wearing 1-glass .  2-man wearing 7-shirt .  4-face of 2-man 
oyjvlEa,10-eye on 5-face .  2-glass on 1-face .  2-glass on 4-woman .  3-woman has 5-face .  3-woman wearing 6-shirt .  3-woman wearing 9-glass .  4-woman has 1-face .  4-woman wearing 2-glass .  4-woman wearing 7-shirt .  9-glass on 5-face 
p2ciRYD,0-eye of 11-man .  11-man has 0-eye .  11-man has 12-ear .  11-man has 13-face .  11-man has 15-hair .  11-man has 1-nose .  11-man has 2-ear .  11-man has 3-mouth .  11-man has 4-eye .  11-man has 5-mouth .  11-man has 6-hair .  11-man has 7-face .  11-man has 8-nose .  11-man has 9-head .  12-ear of 11-man .  13-face of 11-man .  1-nose of 11-man .  1-nose on 7-face .  2-ear of 11-man .  3-mouth of 11-man .  4-eye of 11-man .  5-mouth of 11-man .  6-hair on 9-head .  7-face of 11-man .  8-nose of 11-man .  9-head has 2-ear .  9-head of 11-man 
p3MNKdN,14-arm of 4-man .  2-hand of 4-man .  4-man has 14-arm .  4-man has 2-hand .  4-man has 3-hair .  4-man wearing 1-shirt .  6-hand of 7-man .  7-man has 5-hair .  7-man has 6-hand .  9-woman has 11-hand .  9-woman has 12-ear .  9-woman has 15-hair 
p3u6fbf,0-tie near 13-neck .  0-tie on 4-man .  10-mouth of 4-man .  14-man has 5-hair .  14-man wearing 0-tie .  14-man wearing 1-glass .  1-glass on 4-man .  1-glass on 6-face .  4-man has 10-mouth .  4-man has 13-neck .  4-man has 5-hair .  4-man has 6-face .  4-man has 8-nose .  4-man wearing 0-tie .  4-man wearing 12-jacket .  4-man wearing 1-glass .  4-man wearing 3-shirt .  6-face of 4-man .  8-nose of 4-man .  8-nose on 6-face 
p8cqujC,10-window behind 8-man .  2-ear of 8-man .  6-hand of 8-man .  8-man has 0-hair .  8-man has 2-ear .  8-man has 3-hand .  8-man has 6-hand 
p95qrbn,nose.   10-letter .   11-letter .   13-letter .   14-letter .   15-letter .   2-letter .   3-letter .   4-letter .   5-letter .   6-letter .   7-letter .  face.   9-letter 
PAEZU3T,15-man has 7-nose .  15-man wearing 0-hat .  1-glass on 6-man .  2-ear of 6-man .  5-man wearing 4-shirt .  6-man has 13-hair .  6-man has 2-ear .  6-man wearing 1-glass .  7-nose of 15-man .  7-nose on 11-face 
PCnauaB,0-glass on 1-woman .  0-glass on 3-face .  1-woman has 3-face .  1-woman has 4-mouth .  1-woman has 5-nose .  1-woman has 7-neck .  1-woman has 8-head .  1-woman wearing 0-glass .  1-woman wearing 15-jacket .  1-woman wearing 2-hat .  2-hat on 1-woman .  2-hat on 8-head .  3-face of 1-woman .  4-mouth of 1-woman .  5-nose of 1-woman .  8-head of 1-woman 
pdaFFC4,13-man has 10-hair .  13-man has 6-face .  13-man wearing 1-glass .  1-glass on 13-man .  1-glass on 6-face .  3-face of 11-man .  5-hair on 15-head .  6-face of 13-man .  8-glass on 3-face 
PdPdKfd,13-man wearing 2-hat .  14-head of 13-man .  14-head of 1-man .  1-man wearing 2-hat .  1-man wearing 3-shirt .  2-hat on 14-head .  2-hat on 1-man .  6-dog on 15-bike 
pEPz8iF,0-man has 11-face .  0-man has 4-hand .  0-man has 5-hair .  0-man has 7-hand .  0-man wearing 10-tie .  0-man wearing 14-jacket .  0-man wearing 6-glass .  11-face of 0-man .  13-face of 3-woman .  15-man has 12-hair .  15-man has 1-ear .  1-ear of 15-man .  3-woman has 13-face .  6-glass on 11-face .  8-woman wearing 9-shirt 
pgVlfQb,0-tie near 11-neck .  0-tie on 1-man .  11-neck of 1-man .  12-face of 1-man .  1-man has 11-neck .  1-man has 12-face .  1-man has 3-ear .  1-man has 7-mouth .  1-man has 9-nose .  1-man wearing 0-tie .  1-man wearing 2-glass .  1-man wearing 6-shirt .  2-glass on 12-face .  2-glass on 1-man .  3-ear of 1-man .  4-door on 8-building .  7-mouth of 1-man .  8-building has 4-door .  9-nose of 1-man .  9-nose on 12-face 
phyDxAb, 1-sign 
PjZa9M1,7-person has 2-hair .  7-person wearing 13-jacket .  8-woman wearing 0-shirt 
Pn18AKw,0-hand of 7-woman .  1-glass on 5-face .  1-glass on 7-woman .  2-mouth of 7-woman .  4-eye of 7-woman .  5-face of 7-woman .  6-nose of 7-woman .  6-nose on 5-face .  7-woman has 0-hand .  7-woman has 2-mouth .  7-woman has 3-hair .  7-woman has 4-eye .  7-woman has 5-face .  7-woman has 6-nose .  7-woman wearing 11-shirt .  7-woman wearing 1-glass 
pnJqmzw,2-woman has 13-hair .  2-woman has 7-hand .  2-woman has 9-arm .  5-man on 14-screen .  7-hand of 2-woman .  9-arm of 2-woman 
