filename,scene_graph
s8bBJYS,0-glass on 3-person . 0-glass on 7-face . 10-mouth of 3-person . 11-man has 1-hair . 11-man wearing 0-glass . 11-man wearing 12-tie . 11-man wearing 14-shirt . 11-man wearing 8-tie . 12-tie on 3-person . 13-logo on 4-shirt . 2-nose of 11-man . 2-nose of 3-person . 2-nose on 7-face . 3-person has 10-mouth . 3-person has 15-hand . 3-person has 1-hair . 3-person has 2-nose . 3-person has 5-eye . 3-person has 6-ear . 3-person has 7-face . 3-person has 9-eye . 3-person wearing 0-glass . 3-person wearing 12-tie . 3-person wearing 14-shirt . 3-person wearing 4-shirt . 3-person wearing 8-tie . 4-shirt has 13-logo . 5-eye of 3-person . 6-ear of 11-man . 6-ear of 3-person . 7-face of 3-person . 8-tie on 3-person . 9-eye of 3-person 
s972ZwU,0-eye on 11-clock . 10-number on 12-sign . 10-number on 4-face . 11-clock has 0-eye . 11-clock has 1-face . 11-clock has 6-eye . 14-number on 5-paper . 15-number on 7-sign . 1-face on 11-clock . 2-face on 7-sign . 3-eye on 7-sign . 4-face on 12-sign . 6-eye on 11-clock . 8-logo on 12-sign . 8-logo on 5-paper . 9-letter on 11-clock 
SazlDcs,0-tie near 10-neck . 0-tie on 1-man . 11-man has 12-hair . 11-man wearing 0-tie . 13-eye of 1-man . 14-eye of 1-man . 14-eye on 4-face . 15-mouth of 1-man . 1-man has 10-neck . 1-man has 12-hair . 1-man has 13-eye . 1-man has 14-eye . 1-man has 15-mouth . 1-man has 3-hair . 1-man has 4-face . 1-man has 5-hand . 1-man has 6-eye . 1-man has 8-nose . 1-man has 9-ear . 1-man wearing 0-tie . 1-man wearing 2-shirt . 1-man wearing 7-jacket . 2-shirt under 7-jacket . 4-face of 1-man . 5-hand of 1-man . 6-eye of 1-man . 8-nose of 1-man . 8-nose on 4-face . 9-ear of 1-man 
sbWUiil,0-glass on 5-man . 0-glass on 7-face . 12-man has 15-hand . 12-man wearing 10-shirt . 14-head of 6-woman . 15-hand of 6-woman . 1-man has 13-hair . 1-man wearing 4-shirt . 5-man has 2-hair . 5-man has 7-face . 5-man wearing 0-glass . 5-man wearing 4-shirt . 6-woman has 14-head . 6-woman has 15-hand . 6-woman has 9-hair . 7-face of 5-man . 9-hair on 14-head 
se7MJYj,0-tie near 5-neck . 0-tie on 2-man . 10-head of 2-man . 11-eye of 2-man . 13-bag near 2-man . 14-eye of 2-man . 15-jacket has 12-flower . 1-hand of 2-man . 2-man carrying 13-bag . 2-man has 10-head . 2-man has 11-eye . 2-man has 14-eye . 2-man has 1-hand . 2-man has 3-hair . 2-man has 5-neck . 2-man has 7-face . 2-man has 8-nose . 2-man has 9-finger . 2-man wearing 0-tie . 2-man wearing 15-jacket . 2-man wearing 4-shirt . 3-hair on 10-head . 4-shirt under 15-jacket . 6-sign behind 2-man . 7-face of 2-man . 8-nose of 2-man . 8-nose on 7-face . 9-finger of 2-man . 9-finger on 1-hand 
sG2GSpb,10-window behind 3-man . 11-cabinet has 13-door . 12-arm of 3-man . 14-door behind 3-man . 15-eye of 3-man . 1-ear of 3-man . 2-hand of 3-man . 3-man has 12-arm . 3-man has 15-eye . 3-man has 1-ear . 3-man has 2-hand . 3-man has 4-nose . 3-man has 5-hair . 3-man has 6-eye . 3-man has 7-face . 3-man wearing 0-shirt . 4-nose of 3-man . 4-nose of 9-man . 4-nose on 7-face . 6-eye of 3-man . 7-face of 3-man . 9-man has 5-hair 
sG8faWv, 0-hand .  1-arm .  2-handle .  3-logo 
SGQOyjW,0-tie near 11-neck . 0-tie on 1-man . 10-face of 1-man . 13-window on 14-building . 14-building behind 1-man . 14-building has 13-window . 14-building has 6-window . 1-man has 10-face . 1-man has 11-neck . 1-man has 8-hair . 1-man wearing 0-tie . 1-man wearing 12-jacket . 1-man wearing 4-shirt . 6-window on 14-building . 9-woman wearing 2-shirt 
sKiuQVf,0-woman has 13-leg . 0-woman has 1-hair . 0-woman wearing 11-shoe . 0-woman wearing 5-pant . 0-woman wearing 7-jacket . 10-door on 8-building . 13-leg of 0-woman . 15-sign above 10-door . 15-sign on 8-building . 3-girl has 9-hair . 3-girl wearing 12-jacket . 3-girl wearing 14-shirt . 6-woman wearing 4-pant 
so4V8X7,0-tie on 1-man . 10-face of 1-man . 12-head of 1-man . 1-man has 10-face . 1-man has 12-head . 1-man has 4-hair . 1-man in 14-room . 1-man wearing 0-tie . 1-man wearing 7-glass . 1-man wearing 8-jacket . 1-man wearing 9-shirt . 2-woman has 5-hair . 2-woman in 14-room . 2-woman wearing 13-jacket . 2-woman wearing 6-shirt . 3-sign behind 1-man . 3-sign behind 2-woman . 4-hair on 12-head . 5-hair of 2-woman . 7-glass on 10-face . 7-glass on 1-man 
sOYYbyS,10-letter on 0-sign . 11-letter on 1-sign . 12-fork on 15-table . 13-bird has 12-fork . 13-bird on 15-table . 14-letter on 0-sign . 2-letter on 1-sign . 3-letter on 0-sign . 6-letter on 0-sign . 7-window on 8-building . 9-chair near 15-table 
SPKD3JU,0-hair on 9-head . 10-eye of 2-man . 11-logo on 14-jacket . 11-logo on 3-shirt . 12-sign behind 2-man . 13-eye of 2-man . 15-finger of 2-man . 15-finger on 1-hand . 1-hand of 2-man . 2-man has 0-hair . 2-man has 10-eye . 2-man has 13-eye . 2-man has 15-finger . 2-man has 1-hand . 2-man has 4-ear . 2-man has 5-nose . 2-man has 6-mouth . 2-man has 7-eye . 2-man has 8-face . 2-man has 9-head . 2-man wearing 14-jacket . 2-man wearing 3-shirt . 3-shirt has 11-logo . 4-ear of 2-man . 4-ear on 9-head . 5-nose of 2-man . 6-mouth of 2-man . 7-eye of 2-man . 8-face of 2-man . 9-head of 2-man 
st6NozD,0-mouth of 9-woman . 11-letter on 15-letter . 11-letter on 8-sign . 12-head of 9-woman . 13-letter on 8-sign . 14-letter on 8-sign . 15-letter on 8-sign . 1-nose of 9-woman . 4-hand holding 8-sign . 5-face of 9-woman . 6-eye of 9-woman . 8-sign behind 9-woman . 9-woman has 0-mouth . 9-woman has 12-head . 9-woman has 1-nose . 9-woman has 3-hair . 9-woman has 4-hand . 9-woman has 5-face . 9-woman has 6-eye . 9-woman holding 8-sign . 9-woman wearing 10-shirt 
Svfe8vm,10-neck of 2-woman . 13-head of 2-woman . 14-sign on 9-building . 2-woman has 10-neck . 2-woman has 13-head . 2-woman has 3-hair . 2-woman wearing 11-jacket . 2-woman wearing 4-shirt . 3-hair on 13-head . 6-hand on 7-sign 
sW3bJWW,10-letter on 11-sign . 12-letter on 2-sign . 13-letter on 11-sign . 14-letter on 2-sign . 1-head on 2-sign . 3-letter on 11-sign . 4-letter on 11-sign . 5-letter on 11-sign . 6-letter on 11-sign . 7-letter on 11-sign . 8-letter on 2-sign . 9-letter on 11-sign 
SWxsby2,0-glass on 15-face . 0-glass on 6-man . 10-hand of 6-man . 11-nose of 5-man . 11-nose on 12-face . 12-face of 5-man . 13-mouth of 6-man . 14-arm of 6-man . 15-face of 6-man . 3-glass on 12-face . 3-glass on 5-man . 5-man has 11-nose . 5-man has 12-face . 5-man has 1-hair . 5-man has 7-mouth . 5-man wearing 0-glass . 5-man wearing 3-glass . 5-man wearing 4-shirt . 6-man has 10-hand . 6-man has 13-mouth . 6-man has 14-arm . 6-man has 15-face . 6-man has 2-hair . 6-man has 8-hand . 6-man wearing 0-glass . 6-man wearing 9-shirt . 7-mouth of 5-man . 8-hand of 6-man 
swzhNs4,0-sign on 1-pole . 0-sign on 3-pole . 11-letter on 0-sign . 12-sign on 1-pole . 12-sign under 0-sign . 13-letter on 0-sign . 14-letter on 0-sign . 15-letter on 0-sign . 1-pole holding 0-sign . 2-letter on 0-sign . 4-letter on 0-sign . 5-letter on 0-sign . 6-letter on 0-sign . 7-letter on 0-sign . 8-letter on 0-sign . 9-letter on 0-sign 
SXvE9sL,10-ear of 1-man . 11-letter on 3-sign . 13-man has 0-hair . 13-man wearing 12-shirt . 14-letter on 3-sign . 1-man has 0-hair . 1-man has 10-ear . 1-man has 2-nose . 1-man has 5-face . 1-man has 6-neck . 1-man has 7-finger . 1-man has 8-ear . 1-man has 9-mouth . 1-man holding 15-sign . 1-man wearing 12-shirt . 1-man wearing 4-shirt . 2-nose of 1-man . 3-sign behind 1-man . 7-finger holding 15-sign . 7-finger of 1-man . 8-ear of 1-man . 9-mouth of 1-man 
SZTu5uv,11-letter on 4-sign . 13-person holding 4-sign . 15-hat on 6-hand . 1-face of 2-man . 2-man has 1-face . 2-man has 7-head . 2-man wearing 9-hat . 3-people wearing 5-hat . 4-sign has 11-letter . 5-hat on 10-head . 7-head of 2-man . 9-hat on 7-head 
T2Jt2ry,0-ear of 8-dog . 10-letter on 9-sign . 12-eye of 8-dog . 13-letter on 15-sign . 14-letter on 15-sign . 1-nose of 8-dog . 2-head of 8-dog . 3-ear of 8-dog . 4-mouth of 8-dog . 5-eye of 8-dog . 6-mouth of 8-dog . 7-bear on 15-sign . 8-dog has 0-ear . 8-dog has 12-eye . 8-dog has 1-nose . 8-dog has 2-head . 8-dog has 3-ear . 8-dog has 4-mouth . 8-dog has 5-eye . 8-dog has 6-mouth . 8-dog on 15-sign 
T35mICA,0-hand of 2-man . 10-face of 2-man . 11-hand of 2-man . 12-mouth of 2-man . 13-arm of 2-man . 14-eye of 2-man . 15-eye of 2-man . 2-man has 0-hand . 2-man has 10-face . 2-man has 11-hand . 2-man has 12-mouth . 2-man has 13-arm . 2-man has 14-eye . 2-man has 15-eye . 2-man has 3-hair . 2-man has 4-ear . 2-man has 5-finger . 2-man has 6-nose . 2-man has 7-ear . 2-man has 8-eye . 2-man wearing 1-shirt . 4-ear of 2-man . 5-finger of 2-man . 5-finger on 0-hand . 6-nose of 2-man . 7-ear of 2-man . 8-eye of 2-man . 9-man has 3-hair 
T4u74mL,2-man has 4-face . 4-face of 2-man 
t4xWpee,0-man has 11-head . 0-man has 6-hair . 0-man wearing 12-jacket . 0-man wearing 15-coat . 10-woman has 3-hair . 11-head of 0-man . 13-head of 2-man . 2-man has 13-head . 2-man has 5-hair . 2-man wearing 1-shirt . 5-hair on 13-head . 6-hair on 11-head 
T7sOpjA,15-window on 7-building . 2-nose on 5-face . 3-sign on 10-pole . 3-sign on 7-building . 6-man wearing 11-jacket . 7-building has 15-window . 7-building has 8-window . 8-window on 7-building 
T9pQAFP,0-glass on 5-face . 10-letter on 3-sign . 11-letter on 3-sign . 12-letter on 3-sign . 14-letter on 6-shirt . 15-letter on 3-sign . 1-hair on 7-neck . 1-hair wearing 0-glass . 8-letter on 3-sign . 9-letter on 3-sign 
taecqiR,10-glass on 6-man . 2-man has 12-face . 3-hair on 8-head . 4-man has 3-hair . 4-man has 8-head . 4-man has 9-face . 4-man wearing 13-tie . 5-man has 0-hair . 6-man has 7-hair . 6-man wearing 10-glass . 6-man wearing 11-shirt . 8-head of 4-man . 9-face of 4-man 
TbOyNzW,0-glass on 4-man . 0-glass on 8-face . 13-head of 7-woman . 14-nose of 7-woman . 15-mouth of 4-man . 1-flag behind 4-man . 4-man has 15-mouth . 4-man has 3-hair . 4-man has 8-face . 4-man wearing 0-glass . 4-man wearing 10-tie . 6-hair on 13-head . 7-woman has 11-neck . 7-woman has 13-head . 7-woman has 14-nose . 7-woman has 6-hair . 7-woman holding 12-sign . 8-face of 4-man 
tcXzxyV, 0-logo .  1-letter .  2-letter 
te0QdLn,0-nose of 6-man . 0-nose on 11-face . 11-face of 6-man . 14-man has 15-nose . 14-man has 5-hair . 14-man wearing 12-tie . 14-man wearing 7-shirt . 15-nose of 14-man . 15-nose of 6-man . 4-nose of 6-man . 6-man has 0-nose . 6-man has 11-face . 6-man has 13-hair . 6-man has 15-nose . 6-man has 3-hair . 6-man has 4-nose . 6-man has 5-hair . 6-man has 8-mouth . 6-man has 9-ear . 6-man wearing 12-tie . 6-man wearing 1-tie . 6-man wearing 2-shirt . 8-mouth of 6-man . 9-ear of 6-man 
Tf1mhKt,14-letter on 12-sign . 15-glass on 3-door . 5-nose on 4-face . 6-letter on 12-sign . 7-letter on 3-door . 8-letter on 12-sign . 9-letter on 11-sign 
TgSYoWe,9-bird on 6-surfboard 
THX9f3n,0-man has 11-head . 0-man has 2-face . 0-man has 9-hair . 0-man wearing 6-shirt . 10-woman has 5-hair . 10-woman has 8-head . 11-head of 0-man . 1-face of 4-man . 2-face of 0-man . 4-man has 1-face . 4-man has 5-hair . 4-man has 8-head . 8-head of 10-woman . 8-head of 4-man . 9-hair on 11-head 
tINjUCc,10-head of 6-man . 13-face of 1-man . 14-head of 1-man . 15-hand of 1-man . 15-hand of 3-man . 1-man has 11-hair . 1-man has 13-face . 1-man has 14-head . 1-man has 15-hand . 1-man has 4-hand . 1-man wearing 2-shirt . 3-man has 15-hand . 3-man has 9-hair . 3-man wearing 0-shirt . 4-hand of 1-man . 6-man has 10-head . 6-man has 7-hair . 6-man wearing 5-shirt . 7-hair on 10-head 
TjsILvp,0-man has 1-hair . 0-man has 3-nose . 0-man has 5-face . 0-man has 7-mouth . 0-man has 9-neck . 0-man wearing 11-shirt . 0-man wearing 12-jacket . 0-man wearing 2-glass . 0-man wearing 4-tie . 0-man wearing 6-shirt . 13-shelf behind 0-man . 14-letter on 8-sign . 2-glass on 0-man . 2-glass on 5-face . 3-nose of 0-man . 3-nose on 5-face . 4-tie near 9-neck . 4-tie on 0-man . 5-face of 0-man . 6-shirt under 12-jacket . 7-mouth of 0-man . 8-sign behind 0-man 
tKPYO8r,0-glass on 10-face . 0-glass on 2-man . 10-face of 2-man . 12-head of 5-woman . 15-nose of 5-woman . 2-man has 10-face . 2-man has 3-hair . 2-man has 8-nose . 2-man wearing 0-glass . 2-man wearing 9-tie . 5-woman has 12-head . 5-woman has 14-neck . 5-woman has 15-nose . 5-woman has 7-hair . 7-hair on 12-head . 8-nose of 2-man 
TL8WSKV,10-letter on 1-sign . 10-letter on 2-sign . 11-letter on 1-sign . 12-logo on 11-letter . 12-logo on 1-sign . 12-logo on 6-sign . 13-letter on 1-sign . 14-sign on 1-sign . 14-sign on 2-sign . 3-letter on 1-sign . 3-letter on 8-sign . 3-letter on 9-letter . 4-letter on 1-sign . 4-letter on 8-sign . 4-letter on 9-letter . 7-letter on 1-sign . 7-letter on 6-sign 
TLQF1bX,12-man wearing 14-shirt . 15-woman holding 3-sign . 15-woman holding 9-racket . 4-man wearing 7-jacket . 5-man wearing 6-shirt 
tMzNcad,0-letter on 2-sign . 0-letter on 5-paper . 1-letter on 2-sign . 1-letter on 5-paper . 2-sign on 5-paper . 3-letter on 2-sign . 3-letter on 5-paper . 4-letter on 5-paper . 6-letter on 5-paper . 7-letter on 2-sign . 7-letter on 5-paper . 8-letter on 5-paper 
TOuTChz,14-eye of 15-woman . 15-woman has 0-hair . 15-woman has 10-hair . 15-woman has 11-face . 15-woman has 12-mouth . 15-woman has 14-eye . 15-woman has 2-ear . 15-woman has 3-hand . 15-woman has 4-hair . 15-woman has 6-nose . 15-woman has 8-ear . 15-woman has 9-nose . 2-ear of 15-woman . 3-hand of 15-woman . 6-nose on 11-face . 9-nose of 15-woman 
TpIZoZr,0-hand of 3-man . 10-letter on 15-sign . 14-letter on 15-sign . 1-nose of 3-man . 1-nose on 5-face . 2-mouth of 3-man . 3-man has 0-hand . 3-man has 1-nose . 3-man has 2-mouth . 3-man has 5-face . 3-man has 8-finger . 4-man sitting on 7-chair . 4-man wearing 6-shirt . 5-face of 3-man . 8-finger of 3-man . 9-letter on 15-sign 
TqFVPVE,0-tie on 4-man . 10-man has 1-hair . 10-man wearing 14-tie . 10-man wearing 3-glass . 11-mouth of 4-man . 13-finger of 4-man . 13-finger on 2-hand . 14-tie on 4-man . 2-hand of 4-man . 3-glass on 4-man . 3-glass on 5-face . 4-man has 11-mouth . 4-man has 13-finger . 4-man has 1-hair . 4-man has 2-hand . 4-man has 5-face . 4-man has 7-nose . 4-man wearing 0-tie . 4-man wearing 12-shirt . 4-man wearing 14-tie . 4-man wearing 3-glass . 4-man wearing 6-shirt . 4-man wearing 8-jacket . 5-face of 4-man . 6-shirt under 8-jacket . 7-nose of 4-man . 7-nose on 5-face 
TWjXbPK,0-man has 11-hair . 0-man has 15-hand . 0-man has 3-arm . 0-man has 6-hand . 0-man has 7-face . 0-man holding 2-sign . 0-man wearing 1-glass . 0-man wearing 5-pant . 10-man has 11-hair . 15-hand of 0-man . 15-hand of 4-woman . 15-hand on 2-sign . 1-glass on 9-face . 2-sign behind 0-man . 2-sign in 15-hand . 3-arm of 0-man . 3-arm of 4-woman . 4-woman has 15-hand . 4-woman has 3-arm . 4-woman has 8-hair . 4-woman has 9-face . 4-woman holding 2-sign . 4-woman wearing 12-jean . 4-woman wearing 14-jacket . 4-woman wearing 1-glass . 6-hand of 0-man . 9-face of 4-woman 
u4QjzUI,0-box on 1-table . 10-letter on 4-paper . 10-letter on 9-book . 11-sign on 1-table . 12-board on 1-table . 13-letter on 2-sign . 13-letter on 3-box . 2-sign on 1-table . 3-box on 1-table . 4-paper on 1-table . 4-paper on 5-board . 5-board on 1-table . 6-logo on 4-paper . 6-logo on 5-board . 6-logo on 9-book . 7-book on 1-table . 9-book on 1-table . 9-book on 5-board 
ubeo3Ya,0-man has 15-face . 0-man has 5-hand . 0-man has 8-hair . 0-man wearing 2-tie . 10-ear of 7-man . 11-face of 7-man . 14-face of 1-man . 15-face of 0-man . 1-man has 14-face . 1-man has 6-hair . 1-man wearing 2-tie . 3-nose of 7-man . 3-nose on 11-face . 5-hand of 7-man . 7-man has 10-ear . 7-man has 11-face . 7-man has 3-nose . 7-man has 4-hair . 7-man has 5-hand . 7-man wearing 13-shirt . 7-man wearing 9-shirt 
uDbb5Gk,0-glass on 3-man . 0-glass on 7-face . 12-nose of 4-woman . 13-shirt has 14-flower . 3-man has 1-hair . 3-man has 7-face . 3-man wearing 0-glass . 3-man wearing 11-tie . 4-woman has 12-nose . 4-woman has 6-hair . 4-woman has 9-head . 4-woman wearing 13-shirt . 7-face of 3-man . 8-flag behind 3-man . 9-head of 4-woman 
uDZH05A,10-letter on 2-shirt . 12-letter on 2-shirt . 13-letter on 2-shirt . 1-mouth of 6-woman . 1-mouth of 7-man . 2-shirt has 10-letter . 3-nose of 7-man . 3-nose on 4-face . 4-face of 7-man . 5-ear of 7-man . 6-woman has 0-hair . 6-woman has 3-nose . 7-man has 11-hair . 7-man has 1-mouth . 7-man has 3-nose . 7-man has 4-face . 7-man has 5-ear . 7-man wearing 2-shirt . 8-letter on 2-shirt 
uelxFPQ,11-eye of 9-man . 12-letter on 3-shirt . 13-letter on 3-shirt . 14-letter on 3-shirt . 15-letter on 3-shirt . 1-eye of 9-man . 2-nose of 10-person . 2-nose of 9-man . 2-nose on 8-face . 3-shirt has 12-letter . 3-shirt has 13-letter . 3-shirt has 14-letter . 3-shirt has 15-letter . 5-mouth of 9-man . 6-ear of 10-person . 6-ear of 9-man . 7-eye of 9-man . 8-face of 9-man . 9-man has 0-hair . 9-man has 11-eye . 9-man has 1-eye . 9-man has 2-nose . 9-man has 4-neck . 9-man has 5-mouth . 9-man has 6-ear . 9-man has 7-eye . 9-man has 8-face . 9-man wearing 3-shirt 
uGV2kpi,10-mouth of 6-man . 13-man has 5-ear . 13-man has 8-ear . 14-face of 6-man . 15-man wearing 9-hat . 1-tie on 6-man . 2-ear of 6-man . 4-nose of 6-man . 5-ear of 6-man . 6-man has 0-hair . 6-man has 10-mouth . 6-man has 14-face . 6-man has 2-ear . 6-man has 4-nose . 6-man has 5-ear . 6-man has 8-ear . 6-man wearing 1-tie . 6-man wearing 3-shirt . 7-man has 0-hair . 7-man wearing 1-tie . 7-man wearing 3-shirt . 8-ear of 6-man 
UK1yqyr,2-head of 6-bird . 4-hat on 3-head . 5-face of 6-bird . 6-bird has 2-head . 6-bird has 5-face 
uluP5WP,0-man has 3-head . 0-man wearing 1-tie . 0-man wearing 2-jacket . 1-tie on 0-man . 3-head of 0-man . 5-sign behind 0-man . 6-sign behind 0-man . 7-person behind 0-man 
UTDvvsp,10-letter on 12-train . 11-letter on 12-train . 12-train on 2-street . 14-letter on 0-sign . 14-letter on 5-sign . 15-letter on 0-sign . 15-letter on 5-sign . 1-sign on 12-train . 3-car parked on 2-street . 4-sign on 12-train . 6-window on 12-train . 7-letter on 0-sign . 7-letter on 5-sign . 8-letter on 12-train . 8-letter on 1-sign . 9-letter on 12-train 
uTJaugb,10-racket on 0-sign . 2-woman has 3-face . 2-woman has 7-neck . 2-woman has 9-eye . 2-woman holding 10-racket . 2-woman holding 1-pole . 2-woman holding 6-pole . 2-woman holding 8-sign . 3-face of 2-woman . 7-neck of 2-woman . 8-sign behind 2-woman . 8-sign on 1-pole . 8-sign on 6-pole . 9-eye of 2-woman 
uTYLSi7,0-man wearing 3-shirt . 0-man wearing 6-tie . 14-head of 8-man . 15-arm of 2-man . 2-man has 15-arm . 2-man has 7-hand . 2-man wearing 10-shirt . 2-man wearing 5-pant . 7-hand of 2-man . 8-man has 14-head . 8-man wearing 1-shirt . 9-man has 12-hair . 9-man wearing 10-shirt . 9-man wearing 13-shirt 
uUc4OqX,0-boy has 3-hair . 0-boy wearing 4-shirt . 12-kid has 3-hair . 13-hand of 1-woman . 14-woman has 2-hair . 1-woman has 10-arm . 1-woman has 13-hand . 1-woman has 14-woman . 1-woman has 15-neck . 1-woman has 2-hair . 1-woman has 7-face . 1-woman has 9-arm . 1-woman wearing 5-shirt . 7-face of 1-woman . 9-arm of 1-woman 
UzN2sz1,0-eye of 8-bird . 10-number on 6-sign . 11-face of 8-bird . 12-number on 6-sign . 1-head of 8-bird . 4-wing of 8-bird . 5-eye of 8-bird . 7-neck of 8-bird . 8-bird has 0-eye . 8-bird has 11-face . 8-bird has 1-head . 8-bird has 4-wing . 8-bird has 5-eye . 8-bird has 7-neck . 8-bird has 9-neck . 9-neck of 8-bird 
v2dOGRp,12-mouth of 13-man . 13-man has 0-hair . 13-man has 10-nose . 13-man has 11-face . 13-man has 12-mouth . 13-man has 1-nose . 13-man has 3-face . 13-man has 4-eye . 13-man has 5-hair . 13-man has 6-ear . 13-man has 7-ear . 13-man has 9-mouth . 13-man holding 2-board . 13-man wearing 8-shirt . 15-letter on 2-board . 15-letter on 8-shirt . 1-nose of 13-man . 1-nose on 3-face . 3-face of 13-man . 4-eye of 13-man . 6-ear of 13-man . 7-ear of 13-man . 8-shirt has 15-letter 
V2wUrRj,10-letter on 15-sign . 11-letter on 15-sign . 12-head of 4-woman . 13-number on 2-sign . 14-letter on 15-sign . 1-mouth of 4-woman . 2-sign has 13-number . 4-woman has 0-hair . 4-woman has 12-head . 4-woman has 1-mouth . 4-woman has 5-face . 4-woman has 6-nose . 4-woman wearing 3-shirt . 6-nose of 4-woman . 9-letter on 15-sign 
V6MP5lX,10-hair on 8-head . 11-sign on 13-room . 14-woman has 1-hair . 14-woman in 13-room . 2-man has 10-hair . 2-man has 8-head . 4-girl has 3-hair . 8-head of 2-man . 9-woman has 5-hair 
V7Ie6Os,13-letter on 5-sign . 4-letter on 5-sign . 5-sign above 11-door . 6-letter on 5-sign . 7-people has 0-hair . 8-man has 9-hair . 8-man wearing 2-shirt 
V9SBG1K,0-woman has 1-hair . 0-woman near 2-paper 
vbrzXLV,0-tie near 8-neck . 0-tie on 1-man . 10-tie near 8-neck . 10-tie on 1-man . 12-mouth of 1-man . 13-eye of 1-man . 14-person behind 1-man . 1-man has 12-mouth . 1-man has 13-eye . 1-man has 3-ear . 1-man has 4-nose . 1-man has 5-hair . 1-man has 6-head . 1-man has 7-ear . 1-man has 8-neck . 1-man has 9-face . 1-man wearing 0-tie . 1-man wearing 10-tie . 1-man wearing 11-jacket . 1-man wearing 2-shirt . 3-ear of 1-man . 4-nose of 1-man . 5-hair on 6-head . 6-head of 1-man . 7-ear of 1-man . 9-face of 1-man 
vHFo7dO,1-man has 2-hair 
Vi4Kjyx,0-glass on 2-man . 0-glass on 9-face . 10-man wearing 0-glass . 10-man wearing 1-tie . 13-face of 5-man . 1-tie on 2-man . 2-man has 11-hair . 2-man has 9-face . 2-man wearing 0-glass . 2-man wearing 15-shirt . 2-man wearing 1-tie . 3-glass on 13-face . 3-glass on 5-man . 5-man has 13-face . 5-man has 14-head . 5-man has 8-hair . 5-man wearing 1-tie . 5-man wearing 3-glass . 5-man wearing 6-tie . 9-face of 2-man 
VlcI2AV,13-mouth of 3-man . 14-woman has 12-face . 14-woman has 5-hair . 14-woman has 9-nose . 14-woman wearing 0-shirt . 14-woman wearing 8-glass . 15-hand of 3-man . 1-glass on 3-man . 1-glass on 6-face . 3-man has 10-hair . 3-man has 13-mouth . 3-man has 15-hand . 3-man has 6-face . 3-man has 7-nose . 3-man wearing 1-glass . 3-man wearing 4-tie . 4-tie on 3-man . 6-face of 3-man . 7-nose of 3-man . 7-nose on 6-face . 8-glass on 12-face . 8-glass on 14-woman . 9-nose of 14-woman . 9-nose on 12-face 
VMtdwll,10-face of 1-man . 11-man has 4-hair . 11-man wearing 2-tie . 12-arm of 1-man . 14-number on 7-sign . 15-letter on 3-sign . 1-man has 10-face . 1-man has 12-arm . 1-man has 4-hair . 1-man has 5-hand . 1-man has 6-hand . 1-man has 9-arm . 1-man wearing 0-shirt . 1-man wearing 2-tie . 2-tie on 1-man . 5-hand of 1-man . 6-hand of 1-man . 9-arm of 1-man 
VNZBamf,2-logo on 1-box 
VOiuzA6,10-glass on 1-man . 12-face has 2-nose . 13-mouth of 14-man . 14-man has 13-mouth . 1-man wearing 10-glass . 1-man wearing 15-shirt . 2-nose on 12-face . 5-man wearing 0-tie . 9-man wearing 6-shirt 
VoNgxAD,0-door on 2-building . 12-arm of 3-man . 1-hand of 3-man . 2-building behind 3-man . 3-man has 10-hair . 3-man has 12-arm . 3-man has 14-arm . 3-man has 15-neck . 3-man has 1-hand . 3-man has 6-hand . 3-man has 7-face . 3-man has 9-head . 3-man wearing 13-shirt . 3-man wearing 5-jacket . 6-hand of 3-man . 7-face of 3-man . 9-head of 3-man 
VSbm5Ul,11-letter on 0-sign . 12-letter on 1-sign . 13-letter on 4-sign . 7-letter on 0-sign . 8-letter on 2-sign . 9-man has 5-hair . 9-man holding 4-sign . 9-man wearing 10-shirt 
vsFSedb,1-sign above 0-sign . 2-number on 0-sign . 3-number on 1-sign . 5-letter on 1-sign . 6-letter on 0-sign . 7-letter on 0-sign . 8-letter on 1-sign 
vTulmoz,0-screen behind 1-man . 11-window behind 1-man . 13-face of 1-man . 15-glass on 13-face . 15-glass on 1-man . 1-man has 13-face . 1-man on 0-screen . 1-man wearing 15-glass . 1-man wearing 3-hat . 1-man wearing 5-shirt . 1-man wearing 7-cap . 3-hat on 1-man . 3-hat on 2-man . 7-cap on 1-man . 7-cap on 2-man . 8-sign on 0-screen . 8-sign on 4-pole . 9-letter on 0-screen 
VvMdZpV,1-lamp on 14-stand . 3-lamp on 5-stand . 6-head on 4-sign 
VwfCCk1,0-man has 10-mouth . 0-man has 11-hair . 0-man has 12-head . 0-man has 14-eye . 0-man has 1-hand . 0-man has 2-nose . 0-man has 3-neck . 0-man has 6-face . 0-man has 7-eye . 0-man wearing 13-tie . 0-man wearing 15-shirt . 0-man wearing 8-shirt . 10-mouth of 0-man . 11-hair on 12-head . 12-head of 0-man . 13-tie near 3-neck . 14-eye of 0-man . 1-hand of 0-man . 2-nose of 0-man . 2-nose on 6-face . 4-sign behind 0-man . 4-sign on 5-pole . 6-face of 0-man . 7-eye of 0-man 
VYZEg9A,14-logo on 12-logo . 15-head has 2-eye . 5-letter on 12-logo . 6-letter on 9-logo . 7-letter on 9-logo . 8-letter on 12-logo 
